Sim_ID,Mass_kg,E_grav_J,T_OR_s,T_OR_us,Quantum_OR
3908,1.3836e-14,7.9857e-31,1.3206e-04,132.0567,False
3909,1.3172e-13,7.2380e-29,1.4570e-06,1.457,True
3910,1.5957e-14,1.0621e-30,9.9288e-05,99.2882,True
3911,1.3972e-15,8.1433e-33,1.2950e-02,12950.2348,False
3912,1.0142e-14,4.2906e-31,2.4579e-04,245.7882,False
3913,1.0558e-15,4.6503e-33,2.2678e-02,22677.6805,False
3914,4.1582e-12,7.2127e-26,1.4621e-09,0.0015,True
3915,3.7348e-12,5.8187e-26,1.8124e-09,0.0018,True
3916,2.8951e-14,3.4964e-30,3.0162e-05,30.1617,True
3917,4.9456e-13,1.0203e-27,1.0336e-07,0.1034,True
3918,1.9016e-14,1.5085e-30,6.9910e-05,69.9097,True
3919,3.0364e-13,3.8459e-28,2.7421e-07,0.2742,True
3920,9.5337e-13,3.7915e-27,2.7814e-08,0.0278,True
3921,3.1770e-12,4.2105e-26,2.5046e-09,0.0025,True
3922,3.0225e-14,3.8109e-30,2.7672e-05,27.6722,True
3923,7.8958e-13,2.6006e-27,4.0551e-08,0.0406,True
3924,9.6308e-15,3.8691e-31,2.7256e-04,272.5635,False
3925,4.6048e-12,8.8451e-26,1.1923e-09,0.0012,True
3926,1.2454e-15,6.4703e-33,1.6299e-02,16298.5312,False
3927,1.7078e-13,1.2166e-28,8.6680e-07,0.8668,True
3928,2.7510e-13,3.1570e-28,3.3404e-07,0.334,True
3929,3.5080e-13,5.1334e-28,2.0543e-07,0.2054,True
3930,2.7881e-15,3.2427e-32,3.2521e-03,3252.1482,False
3931,2.9621e-12,3.6599e-26,2.8814e-09,0.0029,True
3932,4.6794e-15,9.1342e-32,1.1545e-03,1154.5357,False
3933,2.0116e-13,1.6880e-28,6.2474e-07,0.6247,True
3934,6.6630e-15,1.8520e-31,5.6944e-04,569.4376,False
3935,1.3689e-14,7.8173e-31,1.3490e-04,134.9031,False
3936,1.0503e-13,4.6021e-29,2.2915e-06,2.2915,True
3937,3.4929e-14,5.0893e-30,2.0721e-05,20.7214,True
3938,3.9144e-15,6.3918e-32,1.6499e-03,1649.875,False
3939,4.2883e-15,7.6712e-32,1.3747e-03,1374.7166,False
3940,3.5213e-14,5.1724e-30,2.0388e-05,20.3883,True
3941,6.3266e-13,1.6696e-27,6.3162e-08,0.0632,True
3942,2.0967e-12,1.8339e-26,5.7504e-09,0.0058,True
3943,2.0473e-15,1.7485e-32,6.0314e-03,6031.4123,False
3944,2.8450e-14,3.3763e-30,3.1234e-05,31.2343,True
3945,2.3486e-15,2.3009e-32,4.5833e-03,4583.3154,False
3946,1.1518e-15,5.5340e-33,1.9056e-02,19056.3726,False
3947,2.8034e-13,3.2782e-28,3.2169e-07,0.3217,True
3948,1.6922e-13,1.1945e-28,8.8289e-07,0.8829,True
3949,4.0087e-15,6.7033e-32,1.5732e-03,1573.2031,False
3950,7.3260e-15,2.2388e-31,4.7104e-04,471.0393,False
3951,1.2238e-15,6.2470e-33,1.6881e-02,16881.144,False
3952,1.2259e-12,6.2687e-27,1.6823e-08,0.0168,True
3953,4.0304e-12,6.7762e-26,1.5563e-09,0.0016,True
3954,3.1700e-15,4.1919e-32,2.5158e-03,2515.7581,False
3955,7.1816e-15,2.1514e-31,4.9017e-04,490.1744,False
3956,1.6301e-12,1.1085e-26,9.5137e-09,0.0095,True
3957,2.6728e-12,2.9800e-26,3.5389e-09,0.0035,True
3958,3.5661e-14,5.3047e-30,1.9880e-05,19.8798,True
3959,1.5390e-15,9.8807e-33,1.0673e-02,10673.0465,False
3960,1.3987e-15,8.1603e-33,1.2923e-02,12923.2573,False
3961,1.3275e-13,7.3508e-29,1.4346e-06,1.4346,True
3962,2.8399e-14,3.3643e-30,3.1346e-05,31.3456,True
3963,1.2764e-15,6.7960e-33,1.5517e-02,15517.4899,False
3964,1.4369e-13,8.6130e-29,1.2244e-06,1.2244,True
3965,1.1011e-15,5.0571e-33,2.0853e-02,20853.3064,False
3966,8.1746e-13,2.7875e-27,3.7832e-08,0.0378,True
3967,1.3598e-14,7.7136e-31,1.3672e-04,136.7158,False
3968,1.4090e-15,8.2816e-33,1.2734e-02,12733.9788,False
3969,1.5007e-13,9.3946e-29,1.1225e-06,1.1225,True
3970,2.9582e-14,3.6503e-30,2.8890e-05,28.8898,True
3971,4.0000e-12,6.6743e-26,1.5801e-09,0.0016,True
3972,1.0303e-13,4.4283e-29,2.3814e-06,2.3814,True
3973,1.0426e-14,4.5341e-31,2.3259e-04,232.5881,False
3974,4.2091e-13,7.3905e-28,1.4269e-07,0.1427,True
3975,1.0098e-14,4.2537e-31,2.4792e-04,247.9185,False
3976,2.2119e-12,2.0409e-26,5.1672e-09,0.0052,True
3977,2.4327e-14,2.4686e-30,4.2719e-05,42.7189,True
3978,1.0813e-13,4.8773e-29,2.1622e-06,2.1622,True
3979,1.5384e-15,9.8724e-33,1.0682e-02,10682.0259,False
3980,3.7689e-14,5.9252e-30,1.7798e-05,17.798,True
3981,1.1992e-12,5.9988e-27,1.7580e-08,0.0176,True
3982,9.5515e-13,3.8056e-27,2.7711e-08,0.0277,True
3983,6.7569e-15,1.9045e-31,5.5373e-04,553.7263,False
3984,6.8590e-15,1.9625e-31,5.3737e-04,537.367,False
3985,1.0548e-12,4.6415e-27,2.2720e-08,0.0227,True
3986,2.7639e-12,3.1865e-26,3.3095e-09,0.0033,True
3987,2.2529e-15,2.1172e-32,4.9810e-03,4980.9942,False
3988,4.6212e-14,8.9083e-30,1.1838e-05,11.8381,True
3989,1.7711e-14,1.3084e-30,8.0598e-05,80.5979,True
3990,1.6621e-12,1.1524e-26,9.1514e-09,0.0092,True
3991,2.0368e-15,1.7306e-32,6.0937e-03,6093.6584,False
3992,6.0388e-15,1.5212e-31,6.9326e-04,693.2556,False
3993,6.0724e-13,1.5382e-27,6.8561e-08,0.0686,True
3994,1.5479e-15,9.9944e-33,1.0552e-02,10551.6796,False
3995,6.6355e-14,1.8367e-29,5.7417e-06,5.7417,True
3996,4.3186e-14,7.7798e-30,1.3555e-05,13.5553,True
3997,1.7256e-14,1.2421e-30,8.4901e-05,84.9006,True
3998,2.8808e-14,3.4618e-30,3.0463e-05,30.4627,True
3999,9.1250e-14,3.4734e-29,3.0361e-06,3.0361,True
4000,3.9527e-15,6.5174e-32,1.6181e-03,1618.0963,False
4001,1.3056e-13,7.1101e-29,1.4832e-06,1.4832,True
4002,9.5339e-13,3.7916e-27,2.7813e-08,0.0278,True
4003,6.4835e-13,1.7535e-27,6.0140e-08,0.0601,True
4004,3.7091e-15,5.7389e-32,1.8376e-03,1837.588,False
4005,3.5651e-15,5.3018e-32,1.9891e-03,1989.0779,False
4006,9.8168e-15,4.0200e-31,2.6233e-04,262.3328,False
4007,2.1657e-14,1.9566e-30,5.3899e-05,53.8991,True
4008,3.2424e-14,4.3855e-30,2.4047e-05,24.047,True
4009,3.2672e-13,4.4529e-28,2.3683e-07,0.2368,True
4010,1.6205e-15,1.0955e-32,9.6266e-03,9626.5789,False
4011,1.3435e-15,7.5300e-33,1.4005e-02,14005.023,False
4012,2.8162e-14,3.3084e-30,3.1876e-05,31.8757,True
4013,3.7913e-13,5.9960e-28,1.7588e-07,0.1759,True
4014,5.1941e-15,1.1254e-31,9.3706e-04,937.0599,False
4015,2.3600e-13,2.3233e-28,4.5392e-07,0.4539,True
4016,9.1432e-15,3.4872e-31,3.0241e-04,302.4109,False
4017,1.8950e-12,1.4980e-26,7.0401e-09,0.007,True
4018,2.0565e-12,1.7642e-26,5.9776e-09,0.006,True
4019,1.2579e-14,6.6008e-31,1.5976e-04,159.7635,False
4020,7.0915e-15,2.0978e-31,5.0270e-04,502.7018,False
4021,3.3220e-14,4.6035e-30,2.2908e-05,22.9081,True
4022,7.7575e-15,2.5103e-31,4.2010e-04,420.0995,False
4023,3.0699e-13,3.9313e-28,2.6825e-07,0.2682,True
4024,1.1365e-12,5.3884e-27,1.9571e-08,0.0196,True
4025,3.0885e-13,3.9791e-28,2.6503e-07,0.265,True
4026,1.1201e-12,5.2334e-27,2.0151e-08,0.0202,True
4027,2.9408e-14,3.6075e-30,2.9233e-05,29.2325,True
4028,3.7863e-15,5.9801e-32,1.7635e-03,1763.465,False
4029,5.3661e-13,1.2012e-27,8.7796e-08,0.0878,True
4030,2.1547e-14,1.9367e-30,5.4453e-05,54.453,True
4031,3.0410e-13,3.8575e-28,2.7338e-07,0.2734,True
4032,1.0025e-14,4.1927e-31,2.5153e-04,251.5259,False
4033,1.9974e-15,1.6642e-32,6.3366e-03,6336.6314,False
4034,4.6939e-12,9.1907e-26,1.1474e-09,0.0011,True
4035,3.7826e-15,5.9684e-32,1.7669e-03,1766.9368,False
4036,4.5304e-12,8.5618e-26,1.2317e-09,0.0012,True
4037,4.1203e-12,7.0818e-26,1.4891e-09,0.0015,True
4038,8.6359e-13,3.1110e-27,3.3898e-08,0.0339,True
4039,2.7491e-13,3.1525e-28,3.3452e-07,0.3345,True
4040,1.3718e-13,7.8500e-29,1.3434e-06,1.3434,True
4041,1.5984e-12,1.0657e-26,9.8952e-09,0.0099,True
4042,1.1766e-14,5.7749e-31,1.8261e-04,182.6141,False
4043,5.3696e-14,1.2027e-29,8.7682e-06,8.7682,True
4044,1.9548e-13,1.5940e-28,6.6158e-07,0.6616,True
4045,3.3188e-14,4.5946e-30,2.2952e-05,22.9524,True
4046,3.8129e-14,6.0646e-30,1.7389e-05,17.3889,True
4047,1.6661e-14,1.1580e-30,9.1068e-05,91.0677,True
4048,1.2220e-13,6.2293e-29,1.6929e-06,1.6929,True
4049,1.4004e-12,8.1806e-27,1.2891e-08,0.0129,True
4050,5.5648e-15,1.2918e-31,8.1639e-04,816.386,False
4051,2.8605e-12,3.4132e-26,3.0897e-09,0.0031,True
4052,3.5393e-13,5.2253e-28,2.0182e-07,0.2018,True
4053,1.1098e-12,5.1382e-27,2.0524e-08,0.0205,True
4054,1.1411e-13,5.4319e-29,1.9414e-06,1.9414,True
4055,7.6456e-13,2.4384e-27,4.3249e-08,0.0432,True
4056,1.1480e-15,5.4971e-33,1.9184e-02,19184.0742,False
4057,1.0645e-12,4.7273e-27,2.2308e-08,0.0223,True
4058,1.4076e-15,8.2648e-33,1.2760e-02,12759.8492,False
4059,1.9578e-12,1.5989e-26,6.5958e-09,0.0066,True
4060,4.6692e-12,9.0942e-26,1.1596e-09,0.0012,True
4061,1.2239e-14,6.2485e-31,1.6877e-04,168.7707,False
4062,5.9974e-15,1.5004e-31,7.0286e-04,702.856,False
4063,6.7773e-13,1.9160e-27,5.5040e-08,0.055,True
4064,8.6285e-15,3.1057e-31,3.3956e-04,339.5602,False
4065,1.5911e-12,1.0560e-26,9.9865e-09,0.01,True
4066,2.4011e-15,2.4050e-32,4.3850e-03,4384.9746,False
4067,2.9235e-15,3.5653e-32,2.9579e-03,2957.886,False
4068,4.1865e-12,7.3112e-26,1.4424e-09,0.0014,True
4069,3.1082e-13,4.0300e-28,2.6168e-07,0.2617,True
4070,1.3571e-12,7.6826e-27,1.3727e-08,0.0137,True
4071,1.5837e-14,1.0463e-30,1.0079e-04,100.7909,False
4072,3.1790e-13,4.2157e-28,2.5015e-07,0.2502,True
4073,1.5779e-13,1.0386e-28,1.0154e-06,1.0154,True
4074,1.7023e-13,1.2088e-28,8.7241e-07,0.8724,True
4075,3.3471e-13,4.6733e-28,2.2566e-07,0.2257,True
4076,1.3435e-13,7.5294e-29,1.4006e-06,1.4006,True
4077,3.8645e-14,6.2296e-30,1.6928e-05,16.9283,True
4078,1.0486e-14,4.5872e-31,2.2990e-04,229.8957,False
4079,6.9656e-13,2.0240e-27,5.2104e-08,0.0521,True
4080,6.8703e-15,1.9690e-31,5.3560e-04,535.6,False
4081,3.6391e-13,5.5244e-28,1.9090e-07,0.1909,True
4082,7.2961e-15,2.2206e-31,4.7491e-04,474.9066,False
4083,2.0563e-13,1.7638e-28,5.9791e-07,0.5979,True
4084,5.7999e-13,1.4032e-27,7.5154e-08,0.0752,True
4085,6.4419e-15,1.7311e-31,6.0920e-04,609.1976,False
4086,1.6662e-15,1.1581e-32,9.1061e-03,9106.1221,False
4087,3.0512e-15,3.8835e-32,2.7155e-03,2715.5295,False
4088,1.7441e-13,1.2689e-28,8.3112e-07,0.8311,True
4089,1.3870e-12,8.0249e-27,1.3141e-08,0.0131,True
4090,1.4670e-15,8.9778e-33,1.1746e-02,11746.4498,False
4091,5.1952e-13,1.1259e-27,9.3666e-08,0.0937,True
4092,1.8303e-14,1.3975e-30,7.5463e-05,75.4633,True
4093,5.8893e-14,1.4468e-29,7.2890e-06,7.289,True
4094,2.7279e-12,3.1041e-26,3.3974e-09,0.0034,True
4095,1.6903e-14,1.1918e-30,8.8488e-05,88.4882,True
4096,5.2634e-14,1.1556e-29,9.1255e-06,9.1255,True
4097,1.1236e-15,5.2663e-33,2.0025e-02,20024.825,False
4098,2.0037e-15,1.6747e-32,6.2969e-03,6296.9171,False
4099,9.0474e-15,3.4145e-31,3.0885e-04,308.8484,False
4100,1.2677e-15,6.7040e-33,1.5730e-02,15730.4522,False
4101,2.1649e-13,1.9551e-28,5.3940e-07,0.5394,True
4102,3.7778e-14,5.9533e-30,1.7714e-05,17.7142,True
4103,1.0655e-13,4.7362e-29,2.2266e-06,2.2266,True
4104,4.4260e-15,8.1718e-32,1.2905e-03,1290.5089,False
4105,1.2435e-14,6.4502e-31,1.6349e-04,163.4944,False
4106,2.8541e-13,3.3980e-28,3.1035e-07,0.3104,True
4107,3.7207e-12,5.7748e-26,1.8262e-09,0.0018,True
4108,1.5363e-15,9.8461e-33,1.0711e-02,10710.5099,False
4109,1.9656e-12,1.6117e-26,6.5431e-09,0.0065,True
4110,1.3610e-13,7.7271e-29,1.3648e-06,1.3648,True
4111,1.2188e-13,6.1962e-29,1.7020e-06,1.702,True
4112,7.0879e-14,2.0956e-29,5.0322e-06,5.0322,True
4113,1.8059e-15,1.3604e-32,7.7521e-03,7752.0601,False
4114,2.1501e-15,1.9284e-32,5.4687e-03,5468.7347,False
4115,1.6702e-13,1.1636e-28,9.0632e-07,0.9063,True
4116,1.8247e-14,1.3889e-30,7.5928e-05,75.9275,True
4117,2.4714e-12,2.5479e-26,4.1390e-09,0.0041,True
4118,3.1913e-14,4.2483e-30,2.4823e-05,24.8232,True
4119,3.3884e-15,4.7893e-32,2.2019e-03,2201.9263,False
4120,4.4027e-13,8.0860e-28,1.3042e-07,0.1304,True
4121,1.2165e-14,6.1730e-31,1.7084e-04,170.836,False
4122,8.7841e-14,3.2187e-29,3.2764e-06,3.2764,True
4123,3.8130e-13,6.0647e-28,1.7389e-07,0.1739,True
4124,2.1382e-12,1.9072e-26,5.5296e-09,0.0055,True
4125,8.5171e-13,3.0260e-27,3.4850e-08,0.0349,True
4126,3.1757e-13,4.2069e-28,2.5068e-07,0.2507,True
4127,3.2654e-13,4.4481e-28,2.3709e-07,0.2371,True
4128,3.1546e-12,4.1513e-26,2.5404e-09,0.0025,True
4129,1.2424e-14,6.4384e-31,1.6380e-04,163.7953,False
4130,1.0095e-15,4.2512e-33,2.4806e-02,24806.3694,False
4131,1.0138e-14,4.2874e-31,2.4597e-04,245.9727,False
4132,6.3970e-15,1.7070e-31,6.1779e-04,617.7931,False
4133,2.8061e-13,3.2847e-28,3.2105e-07,0.3211,True
4134,2.2084e-13,2.0344e-28,5.1836e-07,0.5184,True
4135,1.5675e-13,1.0249e-28,1.0290e-06,1.029,True
4136,1.1484e-15,5.5012e-33,1.9170e-02,19170.0124,False
4137,4.9628e-13,1.0274e-27,1.0264e-07,0.1026,True
4138,1.5730e-14,1.0322e-30,1.0217e-04,102.172,False
4139,2.8842e-13,3.4700e-28,3.0391e-07,0.3039,True
4140,1.1449e-13,5.4679e-29,1.9287e-06,1.9287,True
4141,1.8525e-14,1.4315e-30,7.3669e-05,73.6695,True
4142,3.1463e-15,4.1293e-32,2.5539e-03,2553.8963,False
4143,2.2349e-15,2.0835e-32,5.0616e-03,5061.568,False
4144,1.1906e-12,5.9130e-27,1.7835e-08,0.0178,True
4145,2.4953e-12,2.5974e-26,4.0601e-09,0.0041,True
4146,2.5325e-13,2.6753e-28,3.9418e-07,0.3942,True
4147,2.4132e-15,2.4293e-32,4.3410e-03,4341.0125,False
4148,3.0696e-14,3.9306e-30,2.6830e-05,26.8298,True
4149,4.9696e-13,1.0302e-27,1.0236e-07,0.1024,True
4150,7.6654e-13,2.4511e-27,4.3025e-08,0.043,True
4151,2.7371e-15,3.1251e-32,3.3746e-03,3374.5521,False
4152,1.0003e-15,4.1736e-33,2.5268e-02,25267.5513,False
4153,4.3070e-13,7.7381e-28,1.3628e-07,0.1363,True
4154,2.0847e-14,1.8129e-30,5.8172e-05,58.1719,True
4155,8.7361e-15,3.1836e-31,3.3125e-04,331.2476,False
4156,1.1161e-15,5.1964e-33,2.0294e-02,20294.3761,False
4157,9.9667e-14,4.1437e-29,2.5450e-06,2.545,True
4158,1.4073e-12,8.2613e-27,1.2765e-08,0.0128,True
4159,3.4854e-12,5.0674e-26,2.0811e-09,0.0021,True
4160,1.2379e-13,6.3919e-29,1.6498e-06,1.6498,True
4161,7.9979e-14,2.6683e-29,3.9522e-06,3.9522,True
4162,2.0636e-15,1.7763e-32,5.9367e-03,5936.7447,False
4163,1.0722e-13,4.7953e-29,2.1992e-06,2.1992,True
4164,2.5441e-14,2.6999e-30,3.9060e-05,39.0596,True
4165,1.7611e-13,1.2937e-28,8.1515e-07,0.8152,True
4166,2.7409e-14,3.1337e-30,3.3652e-05,33.6524,True
4167,7.7421e-15,2.5004e-31,4.2177e-04,421.7663,False
4168,2.2453e-15,2.1030e-32,5.0147e-03,5014.6774,False
4169,1.4618e-14,8.9132e-31,1.1832e-04,118.3158,False
4170,2.2776e-15,2.1640e-32,4.8732e-03,4873.2392,False
4171,4.5117e-15,8.4910e-32,1.2420e-03,1241.988,False
4172,4.4888e-12,8.4050e-26,1.2547e-09,0.0013,True
4173,4.3926e-14,8.0489e-30,1.3102e-05,13.102,True
4174,9.2764e-14,3.5896e-29,2.9379e-06,2.9379,True
4175,1.7041e-12,1.2113e-26,8.7059e-09,0.0087,True
4176,4.8148e-12,9.6704e-26,1.0905e-09,0.0011,True
4177,1.4304e-13,8.5344e-29,1.2357e-06,1.2357,True
4178,1.0123e-12,4.2748e-27,2.4669e-08,0.0247,True
4179,1.6194e-14,1.0939e-30,9.6405e-05,96.4052,True
4180,1.3519e-14,7.6236e-31,1.3833e-04,138.3295,False
4181,3.0874e-14,3.9762e-30,2.6522e-05,26.5224,True
4182,3.0732e-13,3.9396e-28,2.6768e-07,0.2677,True
4183,3.3374e-13,4.6462e-28,2.2697e-07,0.227,True
4184,1.4658e-14,8.9621e-31,1.1767e-04,117.6706,False
4185,3.1099e-15,4.0343e-32,2.6140e-03,2614.0349,False
4186,2.1838e-13,1.9894e-28,5.3010e-07,0.5301,True
4187,2.9831e-15,3.7122e-32,2.8408e-03,2840.8178,False
4188,1.3798e-13,7.9422e-29,1.3278e-06,1.3278,True
4189,3.6724e-13,5.6258e-28,1.8745e-07,0.1875,True
4190,3.9043e-13,6.3587e-28,1.6585e-07,0.1658,True
4191,6.1245e-13,1.5647e-27,6.7398e-08,0.0674,True
4192,1.6931e-12,1.1958e-26,8.8192e-09,0.0088,True
4193,7.0686e-14,2.0843e-29,5.0597e-06,5.0597,True
4194,5.0254e-13,1.0535e-27,1.0010e-07,0.1001,True
4195,1.9512e-13,1.5881e-28,6.6403e-07,0.664,True
4196,4.9020e-15,1.0024e-31,1.0521e-03,1052.0572,False
4197,1.2446e-15,6.4615e-33,1.6321e-02,16320.7443,False
4198,1.1285e-14,5.3126e-31,1.9850e-04,198.5045,False
4199,4.3528e-14,7.9036e-30,1.3343e-05,13.343,True
4200,1.9172e-13,1.5332e-28,6.8782e-07,0.6878,True
4201,1.3931e-12,8.0953e-27,1.3027e-08,0.013,True
4202,5.3199e-15,1.1806e-31,8.9326e-04,893.2569,False
4203,2.9134e-15,3.5408e-32,2.9784e-03,2978.3834,False
4204,3.6634e-12,5.5983e-26,1.8838e-09,0.0019,True
4205,2.5099e-15,2.6278e-32,4.0131e-03,4013.1301,False
4206,5.8874e-14,1.4459e-29,7.2936e-06,7.2936,True
4207,1.4655e-13,8.9588e-29,1.1771e-06,1.1771,True
4208,1.0058e-13,4.2203e-29,2.4988e-06,2.4988,True
4209,2.0808e-15,1.8061e-32,5.8389e-03,5838.8817,False
4210,1.6253e-15,1.1020e-32,9.5699e-03,9569.9292,False
4211,2.4557e-15,2.5156e-32,4.1921e-03,4192.0876,False
4212,1.4658e-13,8.9625e-29,1.1767e-06,1.1767,True
4213,1.0316e-13,4.4393e-29,2.3755e-06,2.3755,True
4214,7.3215e-15,2.2361e-31,4.7162e-04,471.6177,False
4215,2.2862e-13,2.1802e-28,4.8370e-07,0.4837,True
4216,1.0800e-12,4.8651e-27,2.1676e-08,0.0217,True
4217,1.4249e-15,8.4700e-33,1.2451e-02,12450.6425,False
4218,6.9593e-14,2.0203e-29,5.2198e-06,5.2198,True
4219,3.5460e-13,5.2452e-28,2.0105e-07,0.2011,True
4220,8.5762e-15,3.0681e-31,3.4372e-04,343.7177,False
4221,1.3754e-14,7.8914e-31,1.3363e-04,133.6348,False
4222,1.8614e-13,1.4452e-28,7.2968e-07,0.7297,True
4223,2.0962e-12,1.8330e-26,5.7533e-09,0.0058,True
4224,9.9057e-13,4.0932e-27,2.5764e-08,0.0258,True
4225,1.4354e-13,8.5950e-29,1.2270e-06,1.227,True
4226,5.0242e-13,1.0530e-27,1.0015e-07,0.1002,True
4227,2.2360e-14,2.0855e-30,5.0566e-05,50.5657,True
4228,2.3492e-13,2.3020e-28,4.5811e-07,0.4581,True
4229,5.3014e-14,1.1724e-29,8.9951e-06,8.9951,True
4230,5.0416e-15,1.0603e-31,9.9461e-04,994.6133,False
4231,3.9419e-13,6.4819e-28,1.6269e-07,0.1627,True
4232,1.1438e-13,5.4573e-29,1.9324e-06,1.9324,True
4233,2.1210e-14,1.8765e-30,5.6199e-05,56.1991,True
4234,2.3497e-12,2.3031e-26,4.5789e-09,0.0046,True
4235,1.1952e-15,5.9587e-33,1.7698e-02,17697.8726,False
4236,1.4724e-14,9.0439e-31,1.1661e-04,116.6056,False
4237,1.6233e-15,1.0992e-32,9.5937e-03,9593.6804,False
4238,6.8448e-13,1.9544e-27,5.3959e-08,0.054,True
4239,3.9543e-13,6.5228e-28,1.6167e-07,0.1617,True
4240,1.6814e-14,1.1793e-30,8.9427e-05,89.4266,True
4241,3.1569e-13,4.1572e-28,2.5367e-07,0.2537,True
4242,2.9145e-14,3.5433e-30,2.9763e-05,29.7626,True
4243,6.2713e-13,1.6406e-27,6.4279e-08,0.0643,True
4244,4.7864e-14,9.5567e-30,1.1035e-05,11.0349,True
4245,3.3497e-14,4.6807e-30,2.2530e-05,22.5304,True
4246,2.8677e-12,3.4305e-26,3.0741e-09,0.0031,True
4247,8.4722e-15,2.9942e-31,3.5221e-04,352.2102,False
4248,2.7895e-15,3.2460e-32,3.2488e-03,3248.8392,False
4249,1.4528e-13,8.8044e-29,1.1978e-06,1.1978,True
4250,3.8503e-12,6.1840e-26,1.7053e-09,0.0017,True
4251,2.4981e-14,2.6033e-30,4.0510e-05,40.5097,True
4252,1.6962e-15,1.2001e-32,8.7871e-03,8787.1119,False
4253,1.7992e-14,1.3503e-30,7.8096e-05,78.0963,True
4254,7.4375e-14,2.3075e-29,4.5702e-06,4.5702,True
4255,3.9714e-15,6.5793e-32,1.6029e-03,1602.8531,False
4256,2.7183e-13,3.0824e-28,3.4213e-07,0.3421,True
4257,4.9051e-12,1.0036e-25,1.0508e-09,0.0011,True
4258,4.6878e-14,9.1670e-30,1.1504e-05,11.504,True
4259,2.0518e-14,1.7561e-30,6.0052e-05,60.0523,True
4260,3.0352e-14,3.8430e-30,2.7441e-05,27.4413,True
4261,2.6664e-15,2.9657e-32,3.5559e-03,3555.8701,False
4262,1.8501e-12,1.4279e-26,7.3856e-09,0.0074,True
4263,3.4232e-14,4.8881e-30,2.1574e-05,21.5742,True
4264,2.7072e-14,3.0572e-30,3.4495e-05,34.4951,True
4265,2.7553e-13,3.1669e-28,3.3300e-07,0.333,True
4266,4.3159e-14,7.7700e-30,1.3572e-05,13.5723,True
4267,2.4992e-13,2.6054e-28,4.0476e-07,0.4048,True
4268,1.6877e-15,1.1881e-32,8.8759e-03,8875.9418,False
4269,1.0231e-12,4.3668e-27,2.4150e-08,0.0241,True
4270,3.0123e-12,3.7851e-26,2.7861e-09,0.0028,True
4271,2.5105e-13,2.6291e-28,4.0111e-07,0.4011,True
4272,3.3956e-12,4.8096e-26,2.1926e-09,0.0022,True
4273,3.6320e-15,5.5027e-32,1.9165e-03,1916.4753,False
4274,5.8338e-14,1.4197e-29,7.4284e-06,7.4284,True
4275,1.6829e-13,1.1815e-28,8.9261e-07,0.8926,True
4276,1.4185e-13,8.3934e-29,1.2564e-06,1.2564,True
4277,3.0549e-14,3.8929e-30,2.7089e-05,27.0895,True
4278,1.7806e-14,1.3226e-30,7.9737e-05,79.7374,True
4279,2.9452e-15,3.6184e-32,2.9144e-03,2914.4318,False
4280,2.8122e-14,3.2989e-30,3.1967e-05,31.9671,True
4281,3.9965e-15,6.6626e-32,1.5828e-03,1582.8343,False
4282,5.2047e-13,1.1300e-27,9.3325e-08,0.0933,True
4283,5.9219e-15,1.4629e-31,7.2089e-04,720.8944,False
4284,1.6468e-15,1.1312e-32,9.3224e-03,9322.4014,False
4285,1.1046e-13,5.0893e-29,2.0721e-06,2.0721,True
4286,1.5912e-13,1.0562e-28,9.9843e-07,0.9984,True
4287,1.6795e-12,1.1766e-26,8.9625e-09,0.009,True
4288,1.3622e-13,7.7404e-29,1.3624e-06,1.3624,True
4289,1.8964e-14,1.5001e-30,7.0298e-05,70.2981,True
4290,9.3394e-13,3.6385e-27,2.8984e-08,0.029,True
4291,9.9650e-14,4.1423e-29,2.5459e-06,2.5459,True
4292,1.9645e-15,1.6099e-32,6.5506e-03,6550.578,False
4293,1.2390e-13,6.4035e-29,1.6469e-06,1.6469,True
4294,2.2842e-12,2.1765e-26,4.8453e-09,0.0048,True
4295,2.9238e-14,3.5660e-30,2.9573e-05,29.5729,True
4296,1.2477e-14,6.4936e-31,1.6240e-04,162.4015,False
4297,3.3938e-15,4.8047e-32,2.1949e-03,2194.886,False
4298,3.6324e-15,5.5039e-32,1.9160e-03,1916.0442,False
4299,3.9885e-14,6.6360e-30,1.5892e-05,15.8918,True
4300,1.5974e-13,1.0644e-28,9.9080e-07,0.9908,True
4301,1.9870e-15,1.6469e-32,6.4033e-03,6403.2798,False
4302,2.9884e-12,3.7253e-26,2.8309e-09,0.0028,True
4303,6.2118e-13,1.6096e-27,6.5517e-08,0.0655,True
4304,1.4788e-13,9.1221e-29,1.1561e-06,1.1561,True
4305,1.1598e-12,5.6108e-27,1.8795e-08,0.0188,True
4306,1.9797e-15,1.6349e-32,6.4502e-03,6450.2062,False
4307,5.8051e-14,1.4058e-29,7.5018e-06,7.5018,True
4308,2.1414e-13,1.9128e-28,5.5131e-07,0.5513,True
4309,1.1619e-12,5.6313e-27,1.8727e-08,0.0187,True
4310,7.9073e-13,2.6082e-27,4.0432e-08,0.0404,True
4311,1.0589e-14,4.6776e-31,2.2545e-04,225.4492,False
4312,3.0220e-12,3.8094e-26,2.7683e-09,0.0028,True
4313,2.8837e-15,3.4689e-32,3.0401e-03,3040.0963,False
4314,1.7262e-12,1.2430e-26,8.4841e-09,0.0085,True
4315,3.9037e-12,6.3569e-26,1.6589e-09,0.0017,True
4316,4.5215e-15,8.5282e-32,1.2366e-03,1236.5716,False
